	Year	Country Code	GDP
15391	2011	YEM	1349.4202497863912
15392	2012	YEM	1421.1715746938685
15393	2013	YEM	1580.1816006295453
15394	2014	YEM	1647.0336567488673
15395	2015	YEM	1693.9078147699206
15396	2016	YEM	1320.9241266069087
15397	2017	YEM	1106.8039064994432
15398	2018	YEM	
15399	1960	ZAF	433.9411935901455
15400	1961	ZAF	444.8962683036031
15401	1962	ZAF	461.79823216531577
15402	1963	ZAF	498.60174719767207
15403	1964	ZAF	534.3741762480772
15404	1965	ZAF	568.3482653198915
15405	1966	ZAF	603.0698114465819
15406	1967	ZAF	654.6263043887814
15407	1968	ZAF	688.8306217690721
15408	1969	ZAF	755.1819164018639
15409	1970	ZAF	806.4130630533637
15410	1971	ZAF	865.9172246318119
15411	1972	ZAF	884.4631415917955
15412	1973	ZAF	1179.7950190846561
15413	1974	ZAF	1442.2823861029233
15414	1975	ZAF	1454.0803306196294
15415	1976	ZAF	1360.4449572284027
15416	1977	ZAF	1472.9603414073326
15417	1978	ZAF	1651.6125788003856
15418	1979	ZAF	1986.6688858867442
15419	1980	ZAF	2788.399352578251
15420	1981	ZAF	2935.500339495337
15421	1982	ZAF	2639.521812133575
15422	1983	ZAF	2762.51982011911
15423	1984	ZAF	2667.604965769308
15424	1985	ZAF	2051.827688172538
15425	1986	ZAF	2380.600943298867
15426	1987	ZAF	3048.941666298699
15427	1988	ZAF	3289.678729154066
15428	1989	ZAF	3508.4261603272603
15429	1990	ZAF	3076.455387152857
15430	1991	ZAF	3224.5148029524917
15431	1992	ZAF	3418.3044283042022
15432	1993	ZAF	3332.7350517983646
15433	1994	ZAF	3390.49433055186
15434	1995	ZAF	3693.681705444552
15435	1996	ZAF	3440.864223168009
15436	1997	ZAF	3495.1112222832435
15437	1998	ZAF	3104.976409848156
15438	1999	ZAF	3032.305396881714
15439	2000	ZAF	2982.0004259613743
15440	2001	ZAF	2621.55443743349
15441	2002	ZAF	2461.355086510656
15442	2003	ZAF	3678.102816808672
15443	2004	ZAF	4745.071684509772
15444	2005	ZAF	5277.9254585519575
15445	2006	ZAF	5502.69998895381
15446	2007	ZAF	6001.85256313236
15447	2008	ZAF	5688.508805742492
15448	2009	ZAF	5805.9983622910495
15449	2010	ZAF	7276.376756346873
15450	2011	ZAF	7967.678158875349
15451	2012	ZAF	7478.136577950363
15452	2013	ZAF	6819.06230244075
15453	2014	ZAF	6429.023949670821
15454	2015	ZAF	5742.9878003357435
15455	2016	ZAF	5279.73047236548
15456	2017	ZAF	6151.077955312853
15457	2018	ZAF	
15458	1960	ZMB	234.16619428371746
15459	1961	ZMB	221.72840063310417
15460	1962	ZMB	213.89422877486615
15461	1963	ZMB	214.85295427082704
15462	1964	ZMB	243.10532045675006
15463	1965	ZMB	303.88253232289856
15464	1966	ZMB	343.91205519784603
15465	1967	ZMB	360.7702444719476
15466	1968	ZMB	410.4862606147727
15467	1969	ZMB	486.69268656874254
15468	1970	ZMB	437.30646869943956
15469	1971	ZMB	390.712936465954
15470	1972	ZMB	427.4629014136318
15471	1973	ZMB	490.0663812981214
15472	1974	ZMB	651.0935354208649
15473	1975	ZMB	527.4432637619824
15474	1976	ZMB	534.4810763343055
15475	1977	ZMB	466.9372508171402
15476	1978	ZMB	511.3883716005522
15477	1979	ZMB	584.2668044567672
15478	1980	ZMB	650.2547871283682
15479	1981	ZMB	635.4669774317879
15480	1982	ZMB	633.5176231218056
15481	1983	ZMB	493.18208673772125
15482	1984	ZMB	406.52025177379613
15483	1985	ZMB	327.9925995808797
15484	1986	ZMB	231.7708056206738
15485	1987	ZMB	307.3370214821081
15486	1988	ZMB	488.6288521781537
15487	1989	ZMB	511.739945639747
15488	1990	ZMB	409.2579854284333
15489	1991	ZMB	410.0718752674451
15490	1992	ZMB	376.45743751942496
15491	1993	ZMB	377.5723175922868
15492	1994	ZMB	411.03899966250196
15493	1995	ZMB	416.6613810807215
15494	1996	ZMB	382.91511132705153
15495	1997	ZMB	445.1711797384399
15496	1998	ZMB	355.5380307039627
15497	1999	ZMB	332.4616270092518
15498	2000	ZMB	341.9055624919983
15499	2001	ZMB	378.2736237912353
15500	2002	ZMB	377.1305244411718
15501	2003	ZMB	429.1583433548597
15502	2004	ZMB	530.277221717783
15503	2005	ZMB	691.3178164263531
